x1,x2,x3,x4,x5,x6,x7,x8,target
-0.09807650973215203,0.33843596041648566,2,0,0,0,3,3,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,0,0
1.1170717779330963,0.4974189574232582,0,0,0,1,3,4,0
-2.2475720913772865,-1.6705211395971038,0,0,0,0,3,0,0
0.7379994813180465,0.40339364424600693,3,0,0,1,3,1,0
-0.05909978050479823,-0.17100995315057388,3,0,0,0,3,4,0
1.1498803537237465,0.5486775490886973,3,0,0,0,3,0,0
-1.9324182774786363,-0.8095395253055646,2,0,0,0,6,2,0
0.06354411154102045,0.5297652080368274,0,0,0,0,3,1,0
0.26128240379620743,0.10209196604139037,0,0,0,0,3,2,0
0.096370335839358,1.0290196720440676,0,0,0,0,4,2,0
0.241105747382727,2.0824876944027175,1,0,0,0,3,0,0
0.4815799010026587,0.3177276099211928,0,0,0,0,3,2,0
0.5744419363261942,-0.9305893564167161,1,0,0,0,3,3,0
-0.07172728775504555,-1.422840588970078,0,0,0,0,3,3,0
-0.055927461248009985,0.06270029583265471,0,0,0,0,3,1,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,3,0
0.20361149280110424,0.33843596041648566,2,0,0,0,3,2,0
-0.25810435318654806,0.06083799073863859,0,0,0,0,3,4,0
0.17153974220639784,0.6012921881526916,3,2,0,0,3,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,0,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,0,0
0.6518262304079883,0.3958359400780543,0,0,0,0,3,5,0
0.5100072347599423,-0.3790457047211322,0,0,0,0,5,2,0
1.061523099987388,0.8406797555778771,2,0,0,0,3,5,0
-1.0638293231415497,0.09344339707726529,0,0,0,0,3,2,0
0.6778577792467239,-0.36033225062105206,0,0,0,0,5,1,0
0.6625521109549316,-0.5164404271428834,2,0,0,0,3,1,0
0.35959341586819105,-0.9399912850467087,0,2,1,0,3,4,0
-0.5415482108980805,0.2580796050166862,0,0,0,0,3,2,0
2.1645548304422784,-1.6705211395971038,2,0,0,0,6,0,0
0.6811668744380887,1.3429175238619433,0,0,0,0,3,2,0
0.6660950488731531,0.6037692347340533,0,0,0,0,3,4,0
-0.6809493609929694,-0.09828965132398135,0,0,0,0,4,2,0
0.8287745806075623,0.32000576955076815,0,0,0,0,3,2,0
-0.041508630467503395,-0.9673834424975511,0,0,0,0,4,1,0
-1.2824193272292566,-0.9171614737323422,2,0,0,0,3,5,0
-0.6718118461378813,0.05144208898597141,2,0,0,0,3,2,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,0,0
0.6252696384655563,0.6177877513964642,1,0,0,0,3,3,0
1.0949493735470928,0.5210684240540854,2,0,0,0,5,3,0
-0.5317444648777974,-0.6660395761516464,2,0,0,0,5,0,0
0.45986782442038426,0.041660467084385804,0,0,0,0,3,1,0
0.39970406171445305,-0.063351843459837,2,0,0,0,5,3,0
-2.2475720913772865,-1.6705211395971038,2,0,0,1,6,0,0
0.7768703194992768,0.1278207053500065,0,0,0,0,3,0,0
-0.14859977511390784,-1.5534972625403336,0,0,0,1,3,0,0
0.15904459876380447,0.7037008876916816,0,0,1,0,3,2,0
0.5444747702731967,-0.4933996751220764,0,0,0,0,6,3,0
-0.11267182558953161,-0.6984460955384834,2,0,0,0,3,0,0
-0.402500030956937,-0.5747263577715094,0,0,0,0,3,1,0
-0.05834971892808908,1.3199129331050956,0,0,0,0,3,2,0
-0.22608113598798202,0.41847891819528527,3,0,0,0,3,4,0
0.16317876168954995,-0.7385308566398153,0,0,0,0,3,2,0
1.2821294460783654,-1.6705211395971038,2,0,0,1,6,1,0
0.12453735410825367,-0.18000205412233614,0,0,0,0,3,3,0
0.8727061283681196,-0.43096122601520487,1,1,0,0,3,6,0
1.6832314924140603,1.9456052565537527,0,0,0,0,3,1,0
0.5664603987246235,0.856494281683711,3,0,0,1,3,0,0
-0.09956339650480567,-1.274018907136491,0,0,0,0,3,1,0
0.8873588018754822,0.3913037283282122,2,0,0,0,3,3,0
0.7526742154600182,0.017004511939962455,2,0,0,0,3,0,0
0.2658357187795253,-0.12181858040826957,3,0,0,0,3,3,0
0.39247258568959087,0.15730418923328876,0,0,0,0,3,0,0
0.8609698707560793,0.7607754159775961,0,0,0,0,4,5,0
0.7117826231485946,1.2694197548601782,0,0,0,0,3,1,0
-0.12423601025162023,0.21287802506480052,0,0,0,0,4,1,1
-0.2866287537361111,0.0992774143297204,0,0,0,0,3,2,0
0.6938473272113977,-0.11641849832334984,0,0,0,0,3,2,0
0.19606675576479252,0.18390079887697908,0,0,0,0,3,2,0
-0.26661534601873843,1.650408805081303,0,0,0,0,3,6,0
-0.21120785613452794,0.18390079887697908,2,0,0,0,3,2,0
0.0716227159348719,0.10663623154588672,0,0,0,0,3,3,0
0.8547046505270958,1.7195973567943241,2,0,0,0,4,1,0
0.9117269788646918,0.5616534159735493,0,0,0,0,3,2,0
-0.904750086975345,-1.146441967880288,2,0,0,0,6,2,0
1.469733082794134,0.3700770663828043,0,0,0,0,3,2,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,0,0
0.02401586644843908,0.23898645764500967,0,0,0,0,5,2,0
0.39970406171445305,1.0415736575160386,2,0,0,0,3,2,0
0.3518192482319452,0.2566753425995139,1,0,0,0,3,4,0
1.4463002767123498,0.5720377256078296,2,0,0,0,3,2,0
-0.15368254532784406,-0.4957923454208652,0,0,0,0,3,2,0
-0.041508630467503395,-0.5183268397462115,0,0,0,0,3,3,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,2,0
2.1645548304422784,-1.6705211395971038,2,0,0,0,3,2,0
-0.041508630467503395,-1.2185053400782468,2,0,0,0,3,0,0
1.1655831134385013,-0.6470910738358173,0,0,0,0,3,3,0
0.46758463440664705,-0.7433101703600642,2,0,0,0,6,2,0
0.28531525913935823,0.6732651571907455,0,0,0,0,3,0,0
-0.7597631841974327,-0.6543594878920785,0,0,0,0,3,2,0
0.20361149280110424,0.5616534159735493,2,0,0,0,3,0,0
0.34779538847924574,-0.3410643238068942,0,0,0,0,3,2,0
0.7371038195529169,-0.9614771027171707,2,0,0,0,3,0,0
-0.6456302849838038,-0.05717429419974472,3,0,0,0,6,1,0
0.7493430596340438,0.035199654589927534,0,0,0,0,3,0,0
0.5601466450994995,3.2605614054953955,2,0,0,0,3,4,0
0.502846352765829,0.44279736820940024,0,0,0,0,3,2,0
1.9544537585521526,0.05144208898597141,2,0,0,0,3,1,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,0,0
-1.2711198701824766,-0.5837064049886174,0,0,0,0,4,1,0
0.21303579590611083,-0.39560756361550475,2,0,0,0,3,1,0
0.6938473272113977,-1.6705211395971038,2,0,0,0,6,2,0
0.8027077347534521,0.8009023652202196,1,2,0,0,3,6,0
0.43785572320742683,-0.7484510967199229,3,1,0,0,3,3,0
-0.11757811072659483,-0.6314031121538477,2,0,0,0,3,0,0
-1.1210722578252366,-0.2599726893732138,2,0,0,0,3,1,0
-0.5032421249628429,-0.6053067333282929,3,2,0,0,3,5,0
0.5228332877216718,0.29171560737821756,2,0,0,0,3,3,0
-2.2475720913772865,-1.6705211395971038,0,0,0,0,3,0,0
-0.5826207004132985,0.6037692347340533,2,0,0,0,3,1,1
-0.5506018953416545,1.111111768114019,2,0,0,0,3,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,3,0
0.938963038353084,-0.33121640625471205,0,0,0,0,3,0,0
0.18172293114195748,-0.5225456538750537,3,0,0,0,3,4,0
-0.726147189180089,-0.007934706438823453,2,0,0,0,3,4,0
-0.041508630467503395,0.33843596041648566,2,1,0,0,3,3,0
0.2116459759257373,0.009103275764372618,0,0,0,0,3,2,0
0.5899770352179219,0.915015260528086,1,2,0,0,4,6,0
-2.2475720913772865,-1.6705211395971038,3,0,0,0,3,2,0
0.20361149280110424,0.33843596041648566,2,0,0,0,3,1,0
-1.846470045041591,-1.401945405277653,2,0,0,0,3,4,0
0.8275480093232964,0.27755847253728466,0,1,1,0,3,6,0
0.21303579590611083,0.9952149171173837,0,0,0,0,3,0,0
0.7390981009215797,-0.8669395049671332,0,0,0,0,3,3,0
0.7371038195529169,-0.6069520708385395,2,0,0,0,3,2,0
1.4907833403381354,-0.6165589132976473,1,1,0,0,3,6,0
-0.25581004718720163,0.5680358790627568,0,0,0,0,3,1,0
-0.26972148337169904,-0.42357830128973006,2,0,0,0,3,2,0
0.8703324040841802,0.49915469809341,0,0,0,0,5,2,0
2.1645548304422784,1.3429175238619433,2,0,0,0,3,0,0
0.39970406171445305,1.142023621923782,2,0,0,0,3,5,0
0.39060625600166066,0.8147882905814374,0,0,0,0,3,4,0
1.5259568161588808,1.8187214081901462,0,0,0,0,3,3,0
-0.041508630467503395,-0.8095395253055646,2,0,0,0,3,4,0
0.3697898411845166,1.4961448530215082,0,0,0,0,3,2,0
0.21563895078998427,0.8252690302529482,3,0,0,0,3,3,0
-1.2499946064808043,-0.8567721629166223,1,0,0,1,3,1,0
1.57627271157531,0.7402297911701338,2,0,0,0,3,1,0
-1.0596907480888829,-0.5115044146121398,2,0,0,0,3,2,0
1.7740992463689351,-0.28380898920117303,0,0,0,0,3,4,0
-0.3105424816523732,0.8284271139722519,2,0,0,0,3,6,0
-0.3480720332493704,0.3411721627229048,3,0,0,0,5,3,0
0.664431677023627,-0.3446081276751232,0,0,0,0,3,1,0
0.2585160002162269,0.45093967947806457,0,0,0,0,3,2,0
-0.9869656600365307,0.05144208898597141,2,0,0,0,4,2,0
1.4291988727633775,0.33843596041648566,2,0,0,0,3,0,0
0.12819059519952053,0.7402297911701338,0,0,0,0,3,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,1,0
1.4857667520280256,0.4157065546249034,2,0,0,0,3,4,0
0.4729497807435797,-0.21739882793586246,3,0,0,0,3,1,0
0.9419191633907021,0.5078695627081317,0,0,0,0,3,1,0
0.6121391487462206,-0.05219006665038415,0,0,0,0,3,0,0
0.3508441681822233,-0.33570642986326604,1,0,0,0,3,3,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,0,0
1.0739167645107792,0.36101264288312007,0,0,0,0,3,2,0
0.20361149280110424,-0.40561820685551403,0,2,1,0,3,3,1
-0.00035231054077048296,0.3534308312058555,3,0,0,0,5,0,0
0.3407624581658651,0.7974067763706042,1,0,0,0,3,5,0
-0.9239340148314164,-1.369177273251199,2,0,0,0,3,3,0
1.1764237092854126,0.6209458351157714,3,0,0,0,3,1,0
-0.4944090468653598,0.08565667157088555,0,0,0,0,3,3,0
0.3351369963405453,-0.27405147480889247,0,0,0,0,3,5,0
0.7205848163576247,0.08275171669931053,0,0,0,0,3,3,0
-0.7485784424506208,-0.5694588669877828,3,0,0,0,3,1,0
0.37061490891889665,-0.014787265959528987,0,0,0,0,3,1,0
-0.8899959345487803,-0.7433101703600642,2,0,0,0,3,1,0
0.08336338567383353,0.4900601402070919,0,0,0,0,6,3,0
0.646240477724965,0.5472069910209284,3,0,0,0,3,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,5,0
0.14233146198395202,-0.16380180786758036,2,0,0,0,3,2,0
0.15176458934280254,0.17751833578777163,1,0,0,0,3,5,0
0.5559683609045363,0.7151157933488665,0,0,0,0,3,1,0
1.8003778743152918,-0.38861638591628067,3,0,0,0,3,2,0
0.23629211691102195,0.7402297911701338,0,0,0,0,3,2,0
-0.17069129461145882,0.03981021574502048,3,0,0,0,3,4,0
0.785765167373665,0.02453810859861007,2,0,0,0,4,1,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,1,0
-0.041508630467503395,0.09597468555456927,0,0,0,0,3,3,0
0.9647651565918849,0.9992770324357279,3,0,0,0,3,1,0
0.5058598354534315,0.6405392133055798,0,0,0,0,3,2,0
0.2978854087396231,0.8793120392434233,0,0,0,0,3,3,0
0.4383234086611395,0.11995563043837593,3,0,0,0,3,4,0
-0.9024116597067807,-0.44554626914634776,3,0,0,0,3,2,0
-1.0888328464075012,-0.3616521367556481,0,0,0,0,3,4,0
-0.41968967744434543,0.5680358790627568,0,0,0,0,3,4,0
-1.4762220022701804,-0.9961858892428914,0,0,0,0,3,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,1,0
0.39970406171445305,0.49915469809341,0,0,0,0,3,4,0
0.33094547576481675,0.44279736820940024,0,0,0,0,5,3,0
-0.6849423358572163,-0.038243872515895214,0,0,0,0,6,2,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,0,0
0.032853356672843614,-0.31616729356939643,0,0,0,0,3,2,0
-0.5406922582752473,0.22112882012535295,2,0,0,0,4,2,0
0.37585651570201795,0.6099166496075117,2,0,0,1,3,3,0
-0.2866287537361111,-0.7218484601989072,0,0,1,0,3,2,0
-2.2475720913772865,-1.6705211395971038,0,0,0,0,3,3,0
-0.4785606869621845,0.9449145989469274,3,0,0,0,3,2,0
0.1055607962175079,-0.33121640625471205,2,0,0,0,3,2,0
0.5503605475869037,1.563410830867242,2,0,0,0,3,3,0
0.08826084655705344,1.1656550079226295,2,0,0,0,3,2,0
0.2222615532996352,0.8515944304169267,0,0,0,0,3,0,0
0.1095934802240513,-0.10188167021082388,0,0,0,0,3,4,0
0.4837462553212719,0.9124237032775108,2,0,0,0,3,0,0
0.4687361995332419,1.5684131390485823,3,0,0,0,3,4,0
2.1645548304422784,-1.6705211395971038,2,0,0,0,3,4,0
-0.9703760628104889,-1.1947172552689012,0,0,0,0,3,1,0
0.08826084655705344,1.0528559718720303,3,0,0,0,3,1,0
0.8757240231826441,0.17994716735051974,3,0,0,0,3,2,0
1.7968790576662894,0.33843596041648566,2,0,0,0,5,0,0
-0.9869656600365307,-0.8095395253055646,2,0,0,0,3,1,0
0.5828470381122611,0.262629897398508,0,0,0,0,3,0,0
0.3571755703150339,-1.3074560225462324,0,0,0,0,3,0,0
0.24132194160189582,0.029365637337472418,2,0,0,0,3,3,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,0,0
1.57627271157531,-0.063351843459837,2,0,0,0,3,2,0
0.7139930987364262,0.2283550460403261,0,0,0,0,3,2,0
0.8164029767187801,1.0917956262812476,0,0,0,0,3,1,0
0.13736340706998318,-1.181855899053259,2,0,0,0,3,1,0
1.3580356776413498,-0.050394057206961176,0,0,0,0,3,4,0
0.8601006817524809,0.2161506194533178,0,0,0,0,4,2,0
-0.5103941827031122,0.19844365386683044,3,0,0,0,3,2,0
0.6604210536516922,0.24712274203634857,0,0,0,0,3,2,0
-0.8228213021640777,-0.038243872515895214,0,0,0,0,3,2,0
0.36368786965164007,-0.07155442350177248,0,0,0,0,3,5,0
0.6299023717334671,0.032728634885891304,2,0,0,0,3,1,0
0.3068155536293858,-0.6396056921957832,0,0,0,0,3,1,0
0.4595280906474042,0.7810920194466383,3,0,1,0,3,3,1
0.4775648655038025,-0.07517054989792346,2,0,0,1,3,1,0
0.8943961443157842,0.06449027839874887,0,0,0,0,5,0,0
-0.206138322301357,-0.2312666726651006,0,0,0,0,3,3,0
-1.7959379554059915,-1.5044264273445682,0,0,0,0,3,0,0
1.0380549968902293,0.25295073241147825,2,1,0,0,3,1,0
0.29274528087570323,1.4342367691194058,0,0,0,0,3,1,0
-0.21501993379497997,-1.2642131777255934,0,0,0,0,3,2,0
-0.6431639060345069,-1.0313045034268422,0,0,0,0,4,3,0
1.245363192438844,-1.419399242016408,2,0,0,0,3,0,0
0.7117826231485946,-0.42104701281242607,0,0,0,0,3,0,0
-0.4190410947868384,0.031915006446756045,3,0,0,0,3,2,0
-1.4453679987058965,-0.5747263577715094,2,0,0,0,3,5,0
0.23047252150114186,0.3934794310432282,0,0,0,0,3,4,0
-0.041508630467503395,-0.4651456742134851,2,0,0,0,3,3,0
-0.041508630467503395,-1.6705211395971038,2,0,0,0,3,1,0
0.47268505312827047,1.138998129505668,0,0,0,0,3,0,0
-0.4827213226494599,0.13754205847832435,2,0,0,0,6,1,0
0.21303579590611083,0.06800394788034399,0,0,0,0,3,1,0
-0.5506018953416545,-0.6274072924861003,0,0,0,0,6,2,0
0.560605506299369,0.6448484305943272,3,0,0,0,3,1,0
0.5390346177785931,-0.19023569182344363,0,0,0,0,3,3,0
-0.8486057718951914,-0.12704990992803342,0,0,0,0,3,2,0
0.785765167373665,0.15009604395029524,0,0,0,1,3,0,0
0.2498594071956167,0.14891477599421776,0,0,0,0,4,0,0
-0.3204344702110931,1.100456249000027,0,0,0,0,3,4,0
0.35630638131143544,-0.7319073184575334,0,0,0,0,3,1,0
0.5887945852028739,-0.32523774394640953,0,0,0,0,3,0,0
-0.2530480557341424,0.10452079760413847,0,0,0,0,3,4,0
1.5342516147719012,-1.6705211395971038,2,0,0,0,6,0,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,5,0
0.1948534208612926,1.3429175238619433,0,0,0,0,3,0,0
1.5342516147719012,1.3907528492056924,0,0,0,0,3,3,0
1.017401830769192,0.7402297911701338,0,0,0,0,3,2,0
0.3865338628528215,-0.501126131855185,0,0,0,0,3,2,0
0.8069786736137736,1.227014645987983,0,0,0,0,3,3,0
0.19409012290381755,0.37744793735362486,0,0,0,0,3,4,0
0.5412230327318155,-0.07851546681436271,0,0,0,0,3,3,0
0.6393752082346134,0.7848708715306163,0,0,0,0,3,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,4,0
1.2561773155242228,2.0519615607418764,2,0,0,0,3,0,0
0.5038126085617076,0.1578586619473665,0,0,0,0,3,0,0
-0.08161927631376548,-0.4651456742134851,0,0,0,0,3,0,0
0.28940088866896396,0.489107893589438,0,0,0,0,3,4,0
0.52576293999776,0.5106358994011881,0,0,0,0,3,2,0
-0.8899959345487803,-1.6705211395971038,2,0,0,0,3,0,0
0.4837462553212719,1.4864174730158615,2,0,0,0,3,1,0
0.8334381987639254,0.2907693876378891,3,0,0,0,3,3,0
-0.1374238576209397,0.42578349351550926,2,0,0,0,3,4,0
-0.1297511689038947,1.2223799773235815,2,1,0,0,3,3,0
0.3780493427821617,0.36308588868358016,0,0,0,0,3,0,0
0.08527824875790346,0.7540855821447177,0,0,0,0,3,1,0
1.1056443692055835,-0.22407058113676132,0,0,0,0,3,4,0
1.7634527841065835,0.5210684240540854,2,0,0,0,3,1,0
0.8668688844505523,-0.16380180786758036,0,0,0,0,4,1,0
-1.4551893932338669,-0.8341352116767202,0,0,0,0,6,4,0
-0.041508630467503395,0.23799202288606772,0,0,0,0,3,3,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,3,0
-0.1297511689038947,-0.8267583138285708,0,0,0,0,3,1,0
0.8742150757753818,0.09205721529207264,3,0,0,0,3,3,0
-0.21120785613452794,0.2998036767509395,0,0,0,0,4,2,0
0.17230745229079422,0.3052218394678389,1,0,0,0,3,0,0
-0.8798127456132206,-1.1281021801744755,0,0,0,0,3,2,0
-0.776864588146405,-1.6705211395971038,2,0,0,0,3,1,0
-0.05887917415870745,0.1802545380941942,0,0,0,0,3,3,0
-0.4166894311375082,-0.48154480742003064,0,0,0,0,3,2,0
-0.9869656600365307,-0.45079567929809466,2,0,0,0,5,3,0
-0.1618405680062884,-0.35556499065546093,0,0,0,0,3,0,0
-0.31909318362685996,0.3650446238148302,0,0,0,0,5,2,0
-0.40211617591473847,0.47365498012322094,0,0,0,0,4,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,0,0
-0.6837819464767776,-0.6024680741073144,0,0,0,0,3,0,0
0.8184810884989572,0.5767869049414411,0,0,0,0,3,5,0
1.1345173277819707,0.15748499555309545,1,0,1,0,3,5,1
-0.5126620159409275,0.025665134658745196,1,0,0,0,3,3,0
1.2376375581987373,-1.0121209528952642,0,0,0,0,3,2,0
0.14233146198395202,0.33843596041648566,2,0,0,0,3,1,0
0.009795581379414064,-1.039802400457798,0,0,0,0,3,2,0
1.366617264504289,1.2146836549771067,0,0,0,0,3,1,0
-1.1445403609223945,-0.16380180786758036,2,0,0,0,6,0,0
1.476951322438231,0.6776105357434555,0,0,0,0,3,2,0
0.43406570618158336,-0.9188610531385347,1,1,0,0,3,4,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,1,0
-1.1977550237264607,-0.7849920539530294,0,0,0,0,5,1,0
-0.9762794886318839,0.5767869049414411,0,0,0,0,4,3,0
0.4909909677269,1.031183321004433,0,0,0,0,3,2,0
1.6689759103296609,0.6093682037707627,1,0,0,0,3,3,0
0.4487272039427893,0.0036127905195512543,2,0,0,0,3,1,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,1,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,2,0
-1.2350683811042884,-1.4160000832040265,3,0,0,0,3,3,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,1,0
0.8069786736137736,0.18390079887697908,0,0,0,0,3,2,0
0.41635542871739983,0.7174843561383435,0,0,0,0,3,1,0
-0.8542709428628076,-0.2959712276468932,0,0,0,0,3,2,0
0.2736451834311462,-0.5446221055235527,0,0,0,0,3,2,0
0.32703191918516267,-0.5506971978690891,1,1,0,0,3,5,0
0.15904459876380447,-0.6660395761516464,0,0,0,0,3,0,0
0.987986180581421,3.7536684546291808,2,0,0,0,3,2,0
0.38422190834578773,0.12697091564690852,2,0,0,0,3,2,0
-0.904750086975345,0.12631398601827493,0,0,0,0,3,2,0
0.04915175352204503,0.03571796604004256,3,0,0,0,3,3,0
0.1055607962175079,0.7402297911701338,0,0,0,1,3,3,0
0.5009667866971336,-1.077711458844114,0,0,0,0,3,3,0
0.11086417277753488,0.2841398225782784,3,0,0,0,3,3,0
0.6566133881181628,1.0759027507701628,0,0,0,0,3,2,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,3,0,0
-2.2475720913772865,-1.6705211395971038,2,0,0,0,6,1,0
0.7911303137105976,-0.013322734769088948,3,0,0,0,3,3,0
0.7105604639912502,-1.0198895977696607,0,0,0,0,4,2,0
